160313,0
160314,0
160315,0
160316,0
160317,0
160318,0
160319,0
160320,0
160321,0
160322,0
160323,0
160324,0
160325,0
160326,0
160327,0
160328,0
160329,0
160330,0
160331,1
160332,0
160333,0
160334,1
160335,0
160336,0
160337,0
160338,0
160339,0
160340,0
160341,0
160342,0
160343,0
160344,0
160345,0
160346,0
160347,0
160348,1
160349,0
160350,0
160351,0
160352,0
160353,0
160354,0
160355,0
160356,0
160357,1
160358,0
160359,0
160360,1
160361,0
160362,0
160363,0
160364,0
160365,0
160366,0
160367,0
160368,0
160369,0
160370,0
160371,1
160372,0
160373,0
160374,0
160375,0
160376,0
160377,0
160378,0
160379,0
160380,0
160381,0
160382,0
160383,0
160384,0
160385,0
160386,0
160387,0
160388,0
160389,1
160390,0
160391,0
160392,0
160393,0
160394,0
160395,0
160396,1
160397,1
160398,0
160399,0
160400,0
160401,0
160402,0
160403,1
160404,0
160405,0
160406,0
160407,0
160408,1
160409,0
160410,1
160411,0
160412,0
160413,0
160414,0
160415,1
160416,0
160417,0
160418,1
160419,0
160420,0
160421,0
160422,0
160423,0
160424,0
160425,0
160426,0
160427,0
160428,1
160429,0
160430,0
160431,0
160432,0
160433,1
160434,1
160435,0
160436,0
160437,0
160438,0
160439,0
160440,0
160441,1
160442,1
160443,0
160444,0
160445,0
160446,1
160447,1
160448,0
160449,0
160450,0
160451,0
160452,0
160453,1
160454,0
160455,0
160456,0
160457,0
160458,0
160459,0
160460,0
160461,0
160462,0
160463,1
160464,0
160465,0
160466,1
160467,0
160468,1
160469,1
160470,0
160471,0
160472,0
160473,0
160474,0
160475,0
160476,0
160477,0
160478,0
160479,0
160480,0
160481,0
160482,0
160483,1
160484,0
160485,0
160486,0
160487,0
160488,0
160489,0
160490,0
160491,1
160492,0
160493,0
160494,0
160495,0
160496,0
160497,1
160498,0
160499,0
160500,0
160501,0
160502,1
160503,0
160504,0
160505,0
160506,0
160507,1
160508,0
160509,0
160510,0
160511,0
160512,0
160513,1
160514,0
160515,0
160516,0
160517,0
160518,0
160519,0
160520,0
160521,0
160522,0
160523,0
160524,0
160525,0
160526,0
160527,0
160528,0
160529,0
160530,0
160531,0
160532,0
160533,0
160534,0
160535,0
160536,0
160537,0
160538,0
160539,0
160540,0
160541,0
160542,0
160543,0
160544,0
160545,0
160546,1
160547,0
160548,0
160549,0
160550,0
160551,0
160552,1
160553,0
160554,0
160555,0
160556,1
160557,0
160558,0
160559,0
160560,0
160561,0
160562,0
160563,0
160564,0
160565,0
160566,0
160567,0
160568,0
160569,0
160570,0
160571,0
160572,1
160573,0
160574,0
160575,0
160576,0
160577,0
160578,0
160579,0
160580,0
160581,0
160582,0
160583,0
160584,0
160585,0
160586,0
160587,0
160588,1
160589,1
160590,1
160591,1
160592,0
160593,1
160594,1
160595,0
160596,0
160597,0
160598,0
160599,0
160600,0
160601,0
160602,0
160603,1
160604,0
160605,0
160606,0
160607,0
160608,0
160609,0
160610,0
160611,1
160612,0
160613,1
160614,0
160615,0
160616,0
160617,0
160618,0
160619,0
160620,0
160621,0
160622,0
160623,0
160624,0
160625,0
160626,0
160627,0
160628,0
160629,0
160630,0
160631,0
160632,0
160633,0
160634,0
160635,0
160636,0
160637,1
160638,0
160639,0
160640,0
160641,0
160642,0
160643,0
160644,0
160645,1
160646,0
160647,0
160648,1
160649,0
160650,1
160651,0
160652,0
160653,0
160654,0
160655,0
160656,0
160657,0
160658,1
160659,0
160660,0
160661,0
160662,0
160663,1
160664,0
160665,0
160666,0
160667,0
160668,0
160669,0
160670,0
160671,0
160672,0
160673,0
160674,0
160675,0
160676,0
160677,0
160678,1
160679,0
160680,0
160681,0
160682,0
160683,0
160684,1
160685,0
160686,0
160687,0
160688,0
160689,1
160690,1
160691,0
160692,0
160693,1
160694,0
160695,0
160696,0
160697,0
160698,0
160699,0
160700,0
160701,0
160702,0
160703,1
160704,0
160705,1
160706,0
160707,0
160708,1
160709,0
160710,0
160711,1
160712,0
160713,0
160714,0
160715,1
160716,0
160717,1
160718,0
160719,1
160720,0
160721,0
160722,0
160723,0
160724,0
160725,0
160726,0
160727,0
160728,0
160729,0
160730,0
160731,0
160732,1
160733,0
160734,1
160735,0
160736,0
160737,1
160738,0
160739,0
160740,0
160741,0
160742,0
160743,0
160744,0
160745,0
160746,0
160747,0
160748,0
160749,0
160750,0
160751,0
160752,0
160753,0
160754,0
160755,0
160756,0
160757,0
160758,0
160759,0
160760,0
160761,0
160762,0
160763,0
160764,0
160765,0
160766,0
160767,0
160768,0
160769,0
160770,1
160771,0
160772,0
160773,0
160774,0
160775,0
160776,0
160777,0
160778,0
160779,0
160780,0
160781,0
160782,1
160783,0
160784,0
160785,0
160786,0
160787,0
160788,0
160789,0
160790,0
160791,0
160792,0
160793,0
160794,1
160795,0
160796,0
160797,0
160798,0
160799,0
160800,1
160801,0
160802,0
160803,0
160804,0
160805,0
160806,1
160807,0
160808,0
160809,0
160810,0
160811,0
160812,0
160813,0
160814,1
160815,0
160816,0
160817,0
160818,0
160819,0
160820,0
160821,0
160822,0
160823,0
160824,0
160825,0
160826,0
160827,0
160828,1
160829,0
160830,0
160831,0
160832,0
160833,0
160834,0
160835,0
160836,0
160837,0
160838,1
160839,1
160840,0
160841,0
160842,0
160843,0
160844,0
160845,0
160846,0
160847,0
160848,0
160849,0
160850,0
160851,0
160852,0
160853,0
160854,0
160855,0
160856,0
160857,0
160858,0
160859,0
160860,0
160861,0
160862,0
160863,0
160864,0
160865,0
160866,0
160867,0
160868,0
160869,0
160870,0
160871,0
160872,0
160873,0
160874,0
160875,0
160876,0
160877,1
160878,0
160879,0
160880,0
160881,0
160882,1
160883,0
160884,0
160885,0
160886,0
160887,0
160888,0
160889,0
160890,0
160891,0
160892,0
160893,0
160894,0
160895,0
160896,1
160897,0
160898,0
160899,0
160900,0
160901,0
160902,0
160903,0
160904,0
160905,0
160906,0
160907,0
160908,0
160909,0
160910,0
160911,0
160912,0
160913,1
160914,0
160915,1
160916,0
160917,0
160918,0
160919,1
160920,0
160921,0
160922,0
160923,1
160924,0
160925,0
160926,0
160927,0
160928,1
160929,0
160930,0
160931,0
160932,0
160933,0
160934,1
160935,0
160936,0
160937,0
160938,0
160939,0
160940,0
160941,0
160942,0
160943,0
160944,0
160945,0
160946,0
160947,0
160948,0
160949,0
160950,0
160951,0
160952,0
160953,0
160954,0
160955,0
160956,0
160957,0
160958,0
160959,0
160960,0
160961,0
160962,0
160963,0
160964,0
160965,0
160966,0
160967,0
160968,0
160969,0
160970,0
160971,0
160972,0
160973,0
160974,0
160975,0
160976,0
160977,0
160978,1
160979,0
160980,0
160981,0
160982,0
160983,0
160984,0
160985,0
160986,0
160987,0
160988,0
160989,0
160990,0
160991,0
160992,1
160993,0
160994,0
160995,0
160996,1
160997,0
160998,0
160999,0
161000,0
161001,0
161002,1
161003,0
161004,0
161005,0
161006,0
161007,0
161008,0
161009,0
161010,0
161011,0
161012,1
161013,0
161014,0
161015,0
161016,0
161017,0
161018,0
161019,1
161020,0
161021,0
161022,0
161023,0
161024,0
161025,0
161026,0
161027,0
161028,0
161029,0
161030,0
161031,0
161032,0
161033,0
161034,1
161035,0
161036,0
161037,0
161038,0
161039,0
161040,0
161041,0
161042,0
161043,0
161044,0
161045,0
161046,0
161047,1
161048,0
161049,0
161050,0
161051,0
161052,0
161053,0
161054,0
161055,0
161056,0
161057,0
161058,0
161059,0
161060,0
161061,0
161062,0
161063,1
161064,0
161065,0
161066,0
161067,0
161068,0
161069,0
161070,0
161071,0
161072,1
161073,0
161074,0
161075,1
161076,0
161077,1
161078,0
161079,0
161080,0
161081,0
161082,0
161083,0
161084,0
161085,0
161086,1
161087,0
161088,0
161089,0
161090,0
161091,0
161092,1
161093,0
161094,0
161095,0
161096,0
161097,0
161098,0
161099,0
161100,0
161101,1
161102,0
161103,0
161104,0
161105,0
161106,1
161107,0
161108,0
161109,0
161110,0
161111,1
161112,0
161113,0
161114,0
161115,0
161116,0
161117,0
161118,0
161119,0
161120,0
161121,0
161122,0
161123,0
161124,1
161125,0
161126,1
161127,0
161128,0
161129,0
161130,1
161131,0
161132,1
161133,0
161134,0
161135,0
161136,0
161137,0
161138,0
161139,0
161140,0
161141,0
161142,1
161143,0
161144,1
161145,1
161146,0
161147,0
161148,0
161149,0
161150,0
161151,0
161152,0
161153,1
161154,0
161155,1
161156,0
161157,0
161158,0
161159,1
161160,0
161161,0
161162,1
161163,1
161164,0
161165,0
161166,0
161167,0
161168,0
161169,0
161170,1
161171,0
161172,0
161173,0
161174,0
161175,0
161176,0
161177,0
161178,0
161179,1
161180,0
161181,0
161182,0
161183,1
161184,0
161185,0
161186,0
161187,0
161188,0
161189,0
161190,1
161191,0
161192,0
161193,1
161194,0
161195,0
161196,1
161197,0
161198,0
161199,0
161200,1
161201,1
161202,0
161203,0
161204,0
161205,0
161206,0
161207,0
161208,0
161209,0
161210,0
161211,0
161212,0
161213,0
161214,0
161215,0
161216,0
161217,0
161218,0
161219,0
161220,0
161221,0
161222,1
161223,0
161224,0
161225,0
161226,0
161227,0
161228,0
161229,0
161230,0
161231,0
161232,1
161233,0
161234,0
161235,0
161236,0
161237,1
161238,0
161239,0
161240,0
161241,1
161242,0
161243,0
161244,0
161245,1
161246,0
161247,0
161248,0
161249,0
161250,0
161251,0
161252,0
161253,0
161254,0
161255,0
161256,0
161257,0
161258,0
161259,0
161260,0
161261,0
161262,1
161263,0
161264,0
161265,0
161266,1
161267,0
161268,1
161269,0
161270,0
161271,0
161272,0
161273,0
161274,0
161275,0
161276,1
161277,0
161278,0
161279,0
161280,1
161281,0
161282,0
161283,0
161284,0
161285,0
161286,0
161287,0
161288,0
161289,0
161290,0
161291,0
161292,0
161293,0
161294,0
161295,0
161296,0
161297,0
161298,0
161299,0
161300,0
161301,0
161302,0
161303,0
161304,0
161305,0
161306,0
161307,0
161308,1
161309,0
161310,0
161311,0
161312,0
161313,0
161314,0
161315,0
161316,0
161317,0
161318,0
161319,0
161320,0
161321,1
161322,0
161323,0
161324,0
161325,0
161326,0
161327,0
161328,0
161329,0
161330,1
161331,0
161332,0
161333,0
161334,0
161335,0
161336,0
161337,0
161338,0
161339,0
161340,0
161341,1
161342,1
161343,0
161344,1
161345,1
161346,0
161347,0
161348,0
161349,0
161350,1
161351,0
161352,0
161353,0
161354,0
161355,0
161356,0
161357,0
161358,0
161359,1
161360,0
161361,0
161362,0
161363,1
161364,0
161365,0
161366,0
161367,0
161368,0
161369,0
161370,0
161371,0
161372,0
161373,0
161374,0
161375,0
161376,0
161377,0
161378,0
161379,0
161380,0
161381,0
161382,1
161383,0
161384,0
161385,0
161386,0
161387,0
161388,0
161389,0
161390,0
161391,1
161392,0
161393,1
161394,1
161395,0
161396,0
161397,0
161398,1
161399,0
161400,0
161401,0
161402,0
161403,0
161404,0
161405,0
161406,0
161407,0
161408,0
161409,0
161410,0
161411,0
161412,1
161413,0
161414,0
161415,0
161416,0
161417,1
161418,0
161419,0
161420,0
161421,0
161422,0
161423,0
161424,0
161425,0
161426,1
161427,1
161428,0
161429,1
161430,1
161431,0
161432,0
161433,0
161434,0
161435,0
161436,0
161437,0
161438,0
161439,0
161440,0
161441,0
161442,0
161443,0
161444,0
161445,0
161446,0
161447,0
161448,1
161449,0
161450,0
161451,0
161452,0
161453,0
161454,0
161455,0
161456,1
161457,0
161458,0
161459,0
161460,0
161461,0
161462,0
161463,0
161464,0
161465,0
161466,0
161467,0
161468,0
161469,0
161470,0
161471,0
161472,0
161473,0
161474,0
161475,0
161476,0
161477,0
161478,1
161479,0
161480,0
161481,0
161482,0
161483,0
161484,0
161485,0
161486,0
161487,1
161488,1
161489,0
161490,0
161491,1
161492,0
161493,0
161494,0
161495,1
161496,0
161497,0
161498,0
161499,0
161500,0
161501,0
161502,0
161503,0
161504,0
161505,1
161506,0
161507,0
161508,0
161509,0
161510,0
161511,0
161512,0
161513,1
161514,0
161515,0
161516,0
161517,0
161518,0
161519,1
161520,0
161521,0
161522,0
161523,0
161524,1
161525,0
161526,1
161527,0
161528,0
161529,0
161530,0
161531,0
161532,0
161533,0
161534,1
161535,0
161536,0
161537,0
161538,0
161539,0
161540,0
161541,0
161542,0
161543,0
161544,0
161545,1
161546,1
161547,0
161548,0
161549,0
161550,0
161551,0
161552,0
161553,0
161554,0
161555,0
161556,0
161557,0
161558,0
161559,0
161560,1
161561,1
161562,0
161563,0
161564,0
161565,0
161566,0
161567,1
161568,0
161569,0
161570,0
161571,1
161572,0
161573,0
161574,1
161575,0
161576,0
161577,1
161578,0
161579,0
161580,0
161581,0
161582,0
161583,0
161584,0
161585,0
161586,0
161587,0
161588,0
161589,0
161590,0
161591,0
161592,0
161593,1
161594,0
161595,0
161596,1
161597,0
161598,0
161599,0
161600,1
161601,1
161602,0
161603,0
161604,0
161605,0
161606,0
161607,0
161608,0
161609,1
161610,0
161611,0
161612,0
161613,0
161614,0
161615,0
161616,0
161617,0
161618,0
161619,0
161620,0
161621,1
161622,0
161623,0
161624,0
161625,0
161626,0
161627,0
161628,0
161629,0
161630,0
161631,0
161632,0
161633,0
161634,0
161635,0
161636,0
161637,0
161638,0
161639,0
161640,0
161641,0
161642,0
161643,0
161644,0
161645,0
161646,0
161647,0
161648,0
161649,0
161650,0
161651,0
161652,0
161653,0
161654,0
161655,0
161656,0
161657,1
161658,0
161659,0
161660,0
161661,1
161662,0
161663,0
161664,0
161665,0
161666,0
161667,0
161668,0
161669,0
161670,0
161671,1
161672,0
161673,0
161674,0
161675,0
161676,0
161677,0
161678,0
161679,1
161680,0
161681,0
161682,0
161683,0
161684,0
161685,0
161686,0
161687,0
161688,0
161689,0
161690,0
161691,0
161692,0
161693,0
161694,0
161695,0
161696,0
161697,0
161698,0
161699,0
161700,0
161701,0
161702,0
161703,0
161704,0
161705,0
161706,1
161707,0
161708,1
161709,0
161710,0
161711,0
161712,0
161713,0
161714,0
161715,0
161716,0
161717,0
161718,0
161719,0
161720,1
161721,1
161722,0
161723,0
161724,0
161725,0
161726,0
161727,1
161728,0
161729,0
161730,0
161731,1
161732,0
161733,0
161734,0
161735,1
161736,0
161737,0
161738,1
161739,0
161740,0
161741,0
161742,0
161743,0
161744,0
161745,0
161746,1
161747,1
161748,1
161749,0
161750,0
161751,0
161752,0
161753,0
161754,1
161755,0
161756,0
161757,0
161758,0
161759,1
161760,0
161761,0
161762,0
161763,1
161764,1
161765,0
161766,0
161767,0
161768,0
161769,0
161770,1
161771,0
161772,1
161773,0
161774,0
161775,0
161776,1
161777,0
161778,0
161779,0
161780,0
161781,0
161782,0
161783,0
161784,0
161785,0
161786,0
161787,0
161788,0
161789,0
161790,0
161791,0
161792,0
161793,0
161794,0
161795,0
161796,0
161797,0
161798,0
161799,0
161800,0
161801,0
161802,0
161803,0
161804,0
161805,0
161806,0
161807,0
161808,0
161809,0
161810,0
161811,0
161812,0
161813,0
161814,0
161815,0
161816,0
161817,0
161818,0
161819,0
161820,0
161821,0
161822,1
161823,0
161824,0
161825,1
161826,0
161827,0
161828,0
161829,0
161830,0
161831,0
161832,1
161833,0
161834,0
161835,0
161836,0
161837,0
161838,0
161839,0
161840,0
161841,1
161842,0
161843,0
161844,0
161845,0
161846,0
161847,0
161848,0
161849,0
161850,0
161851,0
161852,0
161853,1
161854,1
161855,0
161856,0
161857,0
161858,0
161859,0
161860,0
161861,0
161862,1
161863,0
161864,0
161865,0
161866,0
161867,0
161868,0
161869,0
161870,0
161871,0
161872,0
161873,1
161874,0
161875,0
161876,0
161877,0
161878,0
161879,0
161880,0
161881,0
161882,0
161883,0
161884,0
161885,0
161886,0
161887,0
161888,0
161889,0
161890,0
161891,1
161892,0
161893,0
161894,0
161895,0
161896,1
161897,1
161898,0
161899,1
161900,0
161901,1
161902,0
161903,0
161904,0
161905,0
161906,0
161907,0
161908,1
161909,0
161910,0
161911,0
161912,0
161913,1
161914,1
161915,0
161916,0
161917,0
161918,0
161919,1
161920,0
161921,0
161922,1
161923,0
161924,0
161925,0
161926,0
161927,0
161928,0
161929,0
161930,0
161931,0
161932,0
161933,0
161934,0
161935,0
161936,0
161937,0
161938,0
161939,1
161940,0
161941,0
161942,0
161943,0
161944,0
161945,0
161946,0
161947,0
161948,0
161949,0
161950,0
161951,1
161952,0
161953,0
161954,0
161955,1
161956,1
161957,0
161958,0
161959,0
161960,0
161961,1
161962,0
161963,0
161964,0
161965,0
161966,0
161967,0
161968,1
161969,0
161970,1
161971,0
161972,0
161973,0
161974,0
161975,0
161976,0
161977,0
161978,0
161979,0
161980,0
161981,0
161982,0
161983,0
161984,0
161985,0
161986,0
161987,0
161988,0
161989,0
161990,0
161991,0
161992,0
161993,0
161994,0
161995,1
161996,0
161997,0
161998,0
161999,0
162000,0
162001,0
162002,1
162003,0
162004,0
162005,0
162006,0
162007,0
162008,0
162009,0
162010,0
162011,0
162012,0
162013,1
162014,0
162015,1
162016,0
162017,0
162018,1
162019,0
162020,0
162021,1
162022,0
162023,1
162024,0
162025,0
162026,0
162027,0
162028,1
162029,0
162030,0
162031,0
162032,0
162033,0
162034,0
162035,0
162036,0
162037,0
162038,0
162039,0
162040,0
162041,0
162042,0
162043,0
162044,0
162045,0
162046,0
162047,0
162048,0
162049,0
162050,0
162051,0
162052,1
162053,0
162054,1
162055,0
162056,1
162057,0
162058,0
162059,0
162060,0
162061,0
162062,0
162063,0
162064,0
162065,0
162066,0
162067,0
162068,0
162069,0
162070,1
162071,0
162072,0
162073,0
162074,0
162075,0
162076,0
162077,0
162078,0
162079,1
162080,0
162081,0
162082,0
162083,0
162084,0
162085,0
162086,0
162087,0
162088,0
162089,0
162090,0
162091,0
162092,1
162093,0
162094,0
162095,0
162096,0
162097,0
162098,0
162099,0
162100,0
162101,1
162102,0
162103,0
162104,0
162105,1
162106,0
162107,0
162108,0
162109,1
162110,1
162111,0
162112,0
162113,0
162114,0
162115,1
162116,0
162117,0
162118,0
162119,0
162120,0
162121,0
162122,0
162123,0
162124,1
162125,0
162126,0
162127,0
162128,0
162129,0
162130,0
162131,0
162132,0
162133,0
162134,0
162135,0
162136,0
162137,0
162138,0
162139,0
162140,0
162141,0
162142,0
162143,0
162144,0
162145,0
162146,0
162147,0
162148,1
162149,0
162150,0
162151,0
162152,1
162153,1
162154,1
162155,0
162156,0
162157,0
162158,0
162159,0
162160,1
162161,0
162162,0
162163,0
162164,0
162165,0
162166,0
162167,0
162168,0
162169,0
162170,0
162171,0
162172,0
162173,0
162174,0
162175,0
162176,1
162177,0
162178,0
162179,0
162180,0
162181,0
162182,0
162183,0
162184,0
162185,0
162186,0
162187,1
162188,0
162189,0
162190,1
162191,0
162192,0
162193,0
162194,0
162195,0
162196,0
162197,0
162198,0
162199,0
162200,0
162201,0
162202,1
162203,0
162204,0
162205,0
162206,0
162207,0
162208,0
162209,0
162210,0
162211,0
162212,0
162213,0
162214,0
162215,0
162216,1
162217,1
162218,0
162219,0
162220,0
162221,0
162222,0
162223,0
162224,0
162225,1
162226,0
162227,0
162228,0
162229,0
162230,1
162231,0
162232,1
162233,0
162234,0
162235,0
162236,0
162237,0
162238,0
162239,0
162240,0
162241,0
162242,1
162243,0
162244,0
162245,0
162246,0
162247,0
162248,0
162249,0
162250,0
162251,1
162252,0
162253,1
162254,0
162255,0
162256,0
162257,0
162258,0
162259,1
162260,0
162261,0
162262,0
162263,0
162264,0
162265,0
162266,0
162267,0
162268,0
162269,0
162270,0
162271,0
162272,0
162273,0
162274,0
162275,1
162276,0
162277,1
162278,0
162279,0
162280,0
162281,0
162282,0
162283,0
162284,1
162285,0
162286,0
162287,0
162288,0
162289,0
162290,0
162291,0
162292,0
162293,0
162294,0
162295,0
162296,0
162297,0
162298,0
162299,0
162300,1
162301,0
162302,0
162303,0
162304,0
162305,0
162306,0
162307,0
162308,0
162309,0
162310,0
162311,0
162312,0
162313,1
162314,1
162315,0
162316,0
162317,0
162318,0
162319,1
162320,0
162321,0
162322,1
162323,0
162324,0
162325,0
162326,0
162327,1
162328,0
162329,0
162330,0
162331,0
162332,0
162333,0
162334,0
162335,0
162336,0
162337,1
162338,0
162339,0
162340,0
162341,0
162342,0
162343,0
162344,0
162345,0
162346,0
162347,1
162348,0
162349,1
162350,0
162351,0
162352,0
162353,1
162354,0
162355,0
162356,0
162357,1
162358,0
162359,0
162360,0
162361,0
162362,0
162363,0
162364,0
162365,0
162366,0
162367,0
162368,0
162369,0
162370,0
162371,1
162372,0
162373,0
162374,0
162375,0
162376,0
162377,1
162378,0
162379,0
162380,0
162381,0
162382,0
162383,0
162384,0
162385,1
162386,0
162387,0
162388,0
162389,0
162390,0
162391,0
162392,0
162393,0
162394,0
162395,0
162396,0
162397,1
162398,1
162399,0
162400,0
162401,0
162402,0
162403,0
162404,0
162405,0
162406,0
162407,0
162408,0
162409,0
162410,0
162411,0
162412,0
162413,0
162414,1
162415,0
162416,0
162417,0
162418,0
162419,0
162420,0
162421,0
162422,0
162423,0
162424,0
162425,0
162426,0
162427,0
162428,1
162429,0
162430,0
162431,1
162432,0
162433,0
162434,0
162435,0
162436,0
162437,0
162438,0
162439,0
162440,1
162441,0
162442,0
162443,0
162444,0
162445,0
162446,0
162447,0
162448,0
162449,0
162450,1
162451,0
162452,0
162453,0
162454,0
162455,1
162456,0
162457,0
162458,0
162459,0
162460,0
162461,0
162462,0
162463,0
162464,0
162465,0
162466,0
162467,0
162468,0
162469,0
162470,0
162471,0
162472,0
162473,0
162474,0
162475,0
162476,1
162477,0
162478,0
162479,0
162480,0
162481,0
162482,0
162483,1
162484,0
162485,0
162486,0
162487,1
162488,1
162489,0
162490,0
162491,0
162492,1
162493,0
162494,0
162495,0
162496,0
162497,0
162498,0
162499,0
162500,0
162501,0
162502,0
162503,0
162504,0
162505,0
162506,1
162507,0
162508,0
162509,0
162510,0
162511,0
162512,1
162513,0
162514,0
162515,0
162516,0
162517,0
162518,0
162519,0
162520,0
162521,0
162522,0
162523,0
162524,0
162525,0
162526,0
162527,0
162528,0
162529,0
162530,0
162531,0
162532,1
162533,0
162534,1
162535,0
162536,0
162537,0
162538,0
162539,0
162540,0
162541,0
162542,0
162543,0
162544,1
162545,0
162546,0
162547,0
162548,0
162549,0
162550,0
162551,0
162552,1
162553,0
162554,0
162555,0
162556,0
162557,0
162558,1
162559,0
162560,0
162561,0
162562,0
162563,0
162564,0
162565,0
162566,0
162567,0
162568,0
162569,0
162570,0
162571,0
162572,0
162573,0
162574,0
162575,0
162576,1
162577,1
162578,0
162579,0
162580,0
162581,0
162582,0
162583,0
162584,0
162585,0
162586,1
162587,0
162588,0
162589,0
162590,0
162591,0
162592,0
162593,0
162594,0
162595,0
162596,0
162597,0
162598,0
162599,0
162600,0
162601,0
162602,0
162603,0
162604,0
162605,0
162606,0
162607,0
162608,0
162609,0
162610,0
162611,0
162612,0
162613,1
162614,0
162615,0
162616,0
162617,0
162618,0
162619,0
162620,0
162621,0
162622,0
162623,0
162624,0
162625,0
162626,0
162627,1
162628,0
162629,1
162630,0
162631,0
162632,1
162633,0
162634,0
162635,0
162636,0
162637,0
162638,0
162639,0
162640,0
162641,0
162642,0
162643,0
162644,0
162645,0
162646,0
162647,0
162648,0
162649,0
162650,1
162651,0
162652,0
162653,0
162654,0
162655,0
162656,0
162657,1
162658,0
162659,0
162660,0
162661,0
162662,0
162663,0
162664,1
162665,0
162666,0
162667,0
162668,0
162669,0
162670,0
162671,0
162672,0
162673,0
162674,0
162675,0
162676,0
162677,0
162678,0
162679,0
162680,0
162681,0
162682,0
162683,0
162684,0
162685,0
162686,0
162687,0
162688,0
162689,0
162690,0
162691,1
162692,0
162693,0
162694,1
162695,0
162696,0
162697,0
162698,1
162699,0
162700,0
162701,0
162702,0
162703,0
162704,0
162705,0
162706,1
162707,0
162708,0
162709,0
162710,0
162711,1
162712,0
162713,0
162714,0
162715,0
162716,0
162717,0
162718,0
162719,1
162720,0
162721,0
162722,0
162723,0
162724,0
162725,0
162726,0
162727,0
162728,0
162729,0
162730,1
162731,0
162732,0
162733,0
162734,1
162735,0
162736,0
162737,0
162738,0
162739,0
162740,0
162741,0
162742,0
162743,0
162744,0
162745,1
162746,0
162747,0
162748,0
162749,0
162750,1
162751,0
162752,0
162753,1
162754,0
162755,0
162756,0
162757,0
162758,0
162759,0
162760,0
162761,1
162762,0
162763,0
162764,0
162765,0
162766,0
162767,0
162768,0
162769,1
162770,0
162771,0
162772,0
162773,1
162774,1
162775,0
162776,0
162777,0
162778,0
162779,0
162780,1
162781,0
162782,0
162783,0
162784,0
162785,0
162786,0
162787,0
162788,0
162789,0
162790,0
162791,0
162792,0
162793,0
162794,0
162795,0
162796,0
162797,0
162798,0
162799,1
162800,1
